id,movie,year,genre,duration,country,director,humor,rhythm,effort,tension,vote,avg_vote
137453,Corniche Kennedy,2017,Drama,94,France,Dominique Cabrera,0,0,0,0,6,3
137517,120 battements par minute,2017,Drama,135,France,Robin Campillo,0,0,0,0,6,62
137529,À bras ouverts,2017,Comedy,92,France,Philippe de Chauveron,0,0,0,0,5,38
137531,El guardián invisible,2017,Thriller,129,Spain,Fernando González Molina,0,0,0,0,5,51
137630,L'invité,2007,Comedy,86,France,Laurent Bouhnik,0,0,0,0,6,15
137776,iBoy,2017,Action,91,Great Britain,Adam Randall,0,0,0,0,5,22
137797,Mr & Mme Adelman,2017,Drama,120,France,Nicolas Bedos,0,0,0,0,5,49
137999,Bamui haebyun-eoseo honja,2017,Drama,101,South Korea,Sang-soo Hong,0,0,0,0,6,7
138058,Where Hands Touch,2018,Drama,122,Great Britain,Amma Asante,0,0,0,0,5,33
138062,7 Days in Entebbe,2018,Drama,107,Great Britain,José Padilha,0,1,1,1,4,32
138148,Die Beste Aller Welten,2017,Drama,103,Germany,Adrian Goiginger,0,0,0,0,6,5
138256,Incerta glòria,2017,Drama,115,Spain,Agustí Villaronga,0,0,0,0,7,3
138258,The Girl from the Song,2017,Drama,102,Spain,Ibai Abad,0,0,0,0,6,4
138289,L'Embarass du choix,2017,Comedy,95,France,Eric Lavaine,0,0,0,0,4,9
138301,Non coupable,1947,Drama,95,France,Henri Decoin,0,0,0,0,7,3
138371,Dream Boat,2017,Documentary,91,Germany,Tristan Ferland Milewski,0,0,0,0,5,4
138462,Sweet Country,2017,Drama,112,Australia,Warwick Thornton,0,0,0,0,6,31
138468,L'atelier,2017,Drama,114,France,Laurent Cantet,0,0,0,0,6,34
138472,L'Apparition,2018,Drama,140,France,Xavier Giannoli,0,0,0,0,5,29
138474,Première année,2018,Comedy,92,France,Thomas Lilti,0,0,0,0,6,16
138476,Mon garçon,2017,Drama,87,France,Christian Carion,0,0,0,0,6,55
138480,Le Livre d'Image,2018,Sperimental,90,France,Jean-Luc Godard,0,0,0,0,6,27
138482,L'échange des princesses,2017,Drama,100,France,Marc Dugain,0,0,0,0,4,3
138503,Pieles,2017,Drama,77,Spain,Eduardo Casanova,0,0,0,0,6,35
138507,The Misandrists,2017,Sperimental,91,Germany,Bruce LaBruce,0,0,0,0,5,8
138548,Sous le même toit,2017,Comedy,97,France,Dominique Farrugia,0,0,0,0,4,19
138770,Daphne,2017,Comedy,90,Great Britain,Peter Mackie Burns,0,0,0,0,6,6
138932,10x10,2018,Thriller,88,Great Britain,Suzi Ewing,0,0,0,0,4,22
138934,Eric Clapton: A Life in 12 Bars,2017,Documentary,135,Great Britain,Lili Fini Zanuck,0,0,0,0,6,6
138936,Black 47,2018,Drama,96,Ireland,Lance Daly,0,0,0,0,7,23
138948,Dead in a Week: Or Your Money Back ,2018,Comedy,91,Great Britain,Tom Edmunds,0,0,0,0,5,58
138950,Diego Maradona,2019,Documentary,120,Great Britain,Asif Kapadia,0,0,0,0,7,55
139025,Korparna: Ravens,2017,Drama,108,Sweden,Jens Assur,0,0,0,0,6,3
139159,The Time of Their Lives,2017,Comedy,91,Great Britain,Roger Goldby,0,0,0,0,3,4
139175,The Escape,2017,Drama,105,Great Britain,Dominic Savage,0,0,0,0,5,15
139330,Casting,2017,Drama,91,Germany,Nicolas Wackerbarth,0,0,0,0,6,6
139338,On Chesil Beach,2017,Drama,110,Great Britain,Dominic Cooke,0,0,0,0,6,67
139363,Un Beau Soleil Intérieur,2017,Comedy,94,France,Claire Denis,0,0,0,0,5,71
139367,Gauguin - Voyage de Tahiti,2017,Biography,102,France,Edouard Deluc,0,0,0,0,5,13
139433,Occidental,2017,Drama,73,France,Neil Beloufa,0,0,0,0,5,3
139469,Beneath Hill 60,2010,Drama,122,Australia,Jeremy Sims,0,0,0,0,6,10
139497,Les Gardiennes,2017,Drama,138,France,Xavier Beauvois,0,0,0,0,7,6
139499,Un profil pour deux,2017,Comedy,99,France,Stéphane Robelin,0,0,0,0,5,44
139502,The Ritual,2017,Horror,95,Great Britain,David Bruckner,0,0,0,0,6,63
139507,Anon,2018,Sci-Fi,100,Germany,Andrew Niccol,0,0,0,0,5,105
139538,Aurore,2017,Comedy,89,France,Blandine Lenoir,0,0,0,0,5,43
139583,Garde alternée,2017,Comedy,100,France,Alexandra Leclère,0,0,0,0,4,21
139585,Yao,2019,Drama,104,France,Philippe Godeau,0,0,0,0,5,19
139600,L'école buissonnière,2017,Adventure,116,France,Nicolas Vanier,0,0,0,0,6,16
139606,Carbone,2017,Thriller,104,France,Olivier Marchal,0,2,2,2,6,62
139627,La promesse de l'aube,2017,Drama,130,France,Eric Barbier,0,0,0,0,5,33
139678,Himlen är oskyldigt blå,2010,Drama,110,Sweden,Hannes Holm,0,0,0,0,5,4
139775,Órbita 9,2017,Drama,95,Spain,Hatem Khraiche,0,0,0,0,5,5
139893,The Farthest,2017,Documentary,120,Ireland,Emer Reynolds,0,0,0,0,5,5
140139,Jour J,2017,Comedy,94,France,Reem Kherici,0,0,0,0,5,8
140185,The Last Scout,2017,Sci-Fi,107,Great Britain,Simon Phillips,0,0,0,0,2,6
140264,Conni und Co 2 - Rettet die Kanincheninsel,2017,Comedy,96,Germany,Til Schweiger,0,0,0,0,2,4
140289,The Hatton Garden Job,2017,Thriller,100,Great Britain,Ronnie Thompson,0,0,0,0,5,4
140806,La nuit a dévoré le monde,2018,Horror,93,France,Dominique Rocher,0,0,0,0,6,46
141026,Ava,2017,Drama,105,France,Léa Mysius,0,0,0,0,7,14
141029,Les grands esprits,2017,Comedy,106,France,Olivier Ayache-Vidal,0,0,0,0,6,39
141030,The Third Wave,2017,Horror,95,Ireland,David Freyne,0,0,0,0,6,30
141037,Geu-hu,2017,Drama,92,South Korea,Sang-soo Hong,0,0,0,0,7,3
141043,Jeune femme,2017,Drama,97,France,Léonor Serraille,0,0,0,0,6,12
141050,Bulhandang,2017,Action,117,South Korea,Sung-hyun Byun,0,0,0,0,7,3
141051,AK-Nyeo,2017,Thriller,143,South Korea,Jung Byung-gil,0,0,0,0,6,59
141062,Sea Sorrow,2017,Documentary,74,Great Britain,Vanessa Redgrave,0,0,0,0,5,4
141137,Bluebeard,2017,Thriller,117,South Korea,Soo-youn Lee,0,0,0,0,5,13
141139,Canola,2016,Drama,117,South Korea,Chang,0,0,0,0,8,6
141141,Gongjo,2017,Action,125,South Korea,Seong-hoon Kim,0,0,0,0,6,5
141143,Doo namja,2016,Action,107,South Korea,Seong-Tae Lee,0,0,0,0,7,3
141145,Jojakdwen doshi,2017,Action,126,South Korea,Kwang-Hyun Park,0,0,0,0,5,11
141158,Peurizeun,2017,Action,125,South Korea,Na Hyeon,0,0,0,0,4,3
141161,Garyeojin Shigan,2016,Fantasy,130,South Korea,Tae-hwa Eom,0,0,0,0,5,3
141273,Ôtez-moi d'un doute,2017,Comedy,100,France,Carine Tardieu,0,0,0,0,6,43
141300,Petit Paysan,2017,Drama,90,France,Hubert Charuel,0,0,0,0,6,19
141301,Une vie violente,2017,Drama,107,France,Thierry de Peretti,0,0,0,0,7,3
141315,Ma-seu-teo,2016,Action,143,South Korea,Ui-seok Jo,0,0,0,0,6,8
141375,Rémi sans famille,2018,Drama,105,France,Antoine Blossier,0,0,0,0,6,32
141402,Djam,2017,Drama,97,France,Tony Gatlif,0,0,0,0,5,4
141545,Keepers,2018,Thriller,101,Great Britain,Kristoffer Nyholm,0,0,0,0,6,89
141591,Cary Grant - De l'autre côté du miror,2016,Documentary,80,France,Mark Kidel,0,0,0,0,6,9
141731,Hampstead,2017,Drama,102,Great Britain,Joel Hopkins,0,0,0,0,4,22
141875,Petra,2018,Drama,107,Spain,Jaime Rosales,0,0,0,0,5,4
141887,Le Grand Bal,2018,Documentary,99,France,Laetitia Carton,0,0,0,0,7,3
141891,La fête est finie,2017,Drama,90,France,Marie Garel Weiss,0,0,0,0,7,3
141899,Sense & Sensibility,2008,Drama,180,Great Britain,John Alexander,0,0,0,0,4,8
142049,La Prière,2018,Drama,104,France,Cédric Kahn,0,0,0,0,6,5
142168,La ch'tite famille,2018,Comedy,107,France,Dany Boon,0,0,0,0,4,11
142170,Le brio,2017,Comedy,95,France,Yvan Attal,0,0,0,0,5,84
142178,Un amour impossible,2018,Drama,135,France,Catherine Corsini,0,0,0,0,5,4
142548,Verónica,2017,Horror,105,Spain,Paco Plaza,0,0,0,0,6,46
142549,Calibre,2017,Thriller,100,Great Britain,Matt Palmer,0,0,0,0,6,39
142559,Styx,2018,Drama,94,Germany,Wolfgang Fischer,0,0,0,0,7,30
142569,Beats,2018,Drama,96,Great Britain,Brian Welsh,0,0,0,0,7,3
142579,Luna,2017,Thriller,92,Germany,Khaled Kaissar,0,0,0,0,4,25
142603,Die Pfefferkörner und der Fluch des schwarzen Königs,2017,Adventure,90,Germany,Christian Theede,0,0,0,0,6,4
142617,England Is Mine,2017,Biography,92,Great Britain,Mark Gill,0,0,0,0,7,3
142633,Cold Pursuit,2019,Thriller,118,Great Britain,Hans Petter Moland,0,0,0,0,5,112
142739,Les As de la Jungle,2017,Animation,97,France,David Alaux,0,0,0,0,4,7
142742,Prendre le large,2017,Drama,123,France,Gaël Morel,0,0,0,0,6,3
142773,Arrowhead,2016,Sci-Fi,95,Australia,Jesse O'Brien,0,0,0,0,3,18
142896,Warum ich meinen Boss entführte,2014,Comedy,90,Germany,Peter Gersina,0,0,0,0,5,6
142944,Alliances rouge sang,2016,Thriller,88,France,Marc Angelo,0,0,0,0,5,5
143076,The Scandalous Lady W,2015,Drama,87,Great Britain,Sheree Folkson,0,0,0,0,5,10
143082,Süsser September,2015,Drama,90,Germany,Florian Froschmayer,0,0,0,0,2,6
143085,Der Kotzbrocken,2015,Comedy,90,Germany,Tomy Wigand,0,0,0,0,3,4
143087,Einfach Rosa: Die Hochzeitsplanerin,2015,Comedy,90,Germany,Holger Haase,0,0,0,0,2,3
143110,Santa & Cie,2017,Comedy,95,France,Alain Chabat,0,0,0,0,6,7
143112,Burn Out,2018,Action,103,France,Yann Gozlan,0,0,0,0,5,7
143114,Tout le monde debout,2018,Comedy,90,France,Franck Dubosc,0,0,0,0,5,62
143181,Crooked House,2017,Thriller,115,Great Britain,Gilles Paquet-Brenner,0,1,0,1,5,113
143287,The Children Act,2017,Drama,105,Great Britain,Richard Eyre,0,1,1,1,6,107
143328,OtherLife,2017,Sci-Fi,96,Australia,Ben C. Lucas,0,0,0,0,5,7
143336,Rip Tide,2017,Drama,85,Australia,Rhiannon Bannenberg,0,0,0,0,2,6
143417,Einfach Rosa: Wolken über Kapstadt,2015,Romantic,89,Germany,Michael Karen,0,0,0,0,2,3
143485,All the Money in the World,2017,Thriller,135,Great Britain,Ridley Scott,0,0,0,0,6,179
143575,Tod eines Mädchens,2015,Thriller,180,Germany,Thomas Berger,0,0,0,0,6,10
143694,Das Traumschiff: Cook Islands,2016,Romantic,90,Germany,Stefan Bartmann,0,0,0,0,3,3
143731,Rosamunde Pilcher: Schutzengel,2016,Drama,90,Germany,Stefan Bartmann,0,0,0,0,2,3
143787,Edie,2017,Drama,102,Great Britain,Simon Hunter,0,0,0,0,4,9
143889,Rosamunde Pilcher: Besetzte Herzen,2014,Romantic,90,Germany,Hans-Jürgen Tögel,0,0,0,0,3,4
143921,Mein sind deine Kinder,2016,Thriller,120,Germany,Marco Kreuzpaintner,0,0,0,0,5,7
144001,LOMO: The Language of Many Others,2017,Drama,101,Germany,Julia Langhof,0,0,0,0,4,3
144011,Maria by Callas,2017,Documentary,95,France,Tom Volf,0,0,0,0,7,12
144027,Hostile,2017,Drama,83,France,Mathieu Turi,0,0,0,0,3,21
144083,Inga Lindström: Die Zweite Chance,2015,Romantic,89,Germany,Martin Gies,0,0,0,0,4,5
144084,Rosamunde Pilcher: Rundum glücklich,2015,Romantic,90,Germany,Dieter Kehler,0,0,0,0,2,3
144171,Meurtres à...: Meurtres en Martinique,2016,Thriller,96,France,Philippe Niang,0,0,0,0,4,8
144203,Sparring,2017,Drama,95,France,Samuel Jouy,0,0,0,0,6,3
144521,Teresa,2015,Biography,107,Spain,Jorge Dorado,0,0,0,0,5,10
144523,Poveda,2016,Biography,116,Spain,Pablo Moreno,0,0,0,0,4,7
144807,Cho-haeng,2017,Drama,101,South Korea,Dae-hwan Kim,0,0,0,0,5,5
144829,Contes de juillet,2017,Drama,68,France,Guillaume Brac,0,0,0,0,6,5
144849,C'est pas de l'amour,2013,Drama,87,France,Jérôme Cornuau,0,0,0,0,4,3
144853,Ein Sommer in Barcelona,2015,Romantic,90,Germany,Dirk Regel,0,0,0,0,2,6
144959,Ein Sommer in Masuren,2015,Comedy,89,Germany,Karola Meeder,0,0,0,0,5,8
144961,Ein Sommer in Portugal,2013,Drama,90,Germany,Michael Keusch,0,0,0,0,3,4
144963,Ein Sommer in Florida,2016,Romantic,90,Germany,Michael Wenning,0,0,0,0,2,5
144971,Marie Brand und die rastlosen Seelen,2016,Thriller,90,Germany,Florian Kern,0,0,0,0,4,3
144977,Rosamunde Pilcher: Erdbeeren im Frühling,2016,Romantic,90,Germany,Marco Serafini,0,0,0,0,2,4
144993,Lancelot and Guinevere,1963,Action,116,Great Britain,Cornel Wilde,0,0,0,0,6,3
144995,La horse,1970,Thriller,90,France,Pierre Granier-Deferre,0,0,0,0,6,3
144997,The Stars Look Down,1940,Drama,110,Great Britain,Carol Reed,0,0,0,0,7,4
145031,Épouse moi mon pote,2017,Comedy,92,France,Tarek Boudali,0,0,0,0,4,28
145113,Les garçons sauvages,2017,Drama,110,France,Bertrand Mandico,0,0,0,0,6,13
145123,Pin Cushion,2017,Drama,85,Great Britain,Deborah Haywood,0,0,0,0,5,7
145149,Wild Rose,2018,Drama,101,Great Britain,Tom Harper,1,1,1,1,6,24
145161,Taeksi Woonjunsa,2017,Action,137,South Korea,Hun Jang,2,2,2,2,7,82
145301,Krieg,2017,Drama,93,Germany,Rick Ostermann,0,0,0,0,6,4
145303,West of Sunshine,2017,Drama,78,Australia,Jason Raftopoulos,0,0,0,0,6,3
145307,My Generation,2017,Documentary,85,Great Britain,David Batty,0,0,0,0,7,17
145323,Strange Colours,2017,Drama,85,Australia,Alena Lodkina,0,0,0,0,5,3
145395,Rosamunde Pilcher: Zu hoch geflogen,2013,Romantic,90,Germany,Stefan Bartmann,0,0,0,0,3,4
145431,Sky Sharks,2020,Comedy,102,Germany,Marc Fehse,0,0,0,0,3,4
145445,El Secreto de Marrowbone,2017,Drama,110,Spain,Sergio G. Sánchez,0,0,0,0,5,68
145449,Toc Toc,2017,Comedy,96,Spain,Vicente Villanueva,0,0,0,0,6,35
145469,Rosamunde Pilcher: Lizenz zum Seitensprung,2016,Romantic,90,Germany,Uli Möller,0,0,0,0,2,3
145487,Oro,2017,Adventure,103,Spain,Agustín Díaz Yanes,0,0,0,0,5,13
145489,Thi Mai,2018,Comedy,99,Spain,Patricia Ferreira,0,0,0,0,4,4
145615,Beast,2017,Drama,107,Great Britain,Michael Pearce (II),0,0,0,0,6,20
145675,Le retour du héros,2018,Comedy,90,France,Laurent Tirard,0,0,0,0,5,38
145763,Inga Lindström: Sterne über Öland,2014,Romantic,89,Germany,Udo Witte,0,0,0,0,4,5
145765,Inga Lindström: Willkommen im Leben,2016,Romantic,89,Germany,Udo Witte,0,0,0,0,4,8
145871,Glück auf Brasilianisch,2011,Comedy,89,Germany,Dietmar Klein,0,0,0,0,4,4
145873,Meurtres à...: Meurtres à Aix-en-Provence,2016,Thriller,91,France,Claude-Michel Rome,0,0,0,0,5,14
145883,Cecelia Ahern: Mein ganzes halbes Leben,2014,Fantasy,90,Germany,Michael Karen,0,0,0,0,5,4
145909,Journey's End,2017,War,107,Great Britain,Saul Dibb,0,0,0,0,6,36
145923,The Lodgers,2017,Horror,93,Ireland,Brian O'Malley,0,0,0,0,5,57
145973,High Society,2017,Comedy,100,Germany,Anika Decker,0,0,0,0,3,5
145977,Utta Danella: Wachgeküsst,2011,Romantic,88,Germany,Gloria Behrens,0,0,0,0,2,3
146063,Mary Queen of Scots,2018,Biography,125,Great Britain,Josie Rourke,0,0,0,0,6,70
146069,Rosamunde Pilcher: Anwälte küsst man nicht,2014,Romantic,90,Germany,Michael Keusch,0,0,0,0,4,5
146071,Inga Lindström: Alle lieben Elin,2016,Romantic,89,Germany,Ulli Baumann,0,0,0,0,1,4
146079,Rosamunde Pilcher: Ghostwriter,2015,Romantic,90,Germany,Stefan Bartmann,0,0,0,0,2,5
146081,Inga Lindström: Sommerlund für immer,2014,Romantic,89,Germany,Ulli Baumann,0,0,0,0,3,4
146083,Crime à Aigues-Mortes,2015,Thriller,87,France,Claude-Michel Rome,0,0,0,0,5,12
146181,1%,2017,Action,92,Australia,Stephen McCallum,0,0,0,0,3,4
146185,Apostasy,2017,Drama,95,Great Britain,Daniel Kokotajlo,0,0,0,0,7,5
146193,Vorzimmer zur Hölle - Streng geheim!,2011,Romantic,89,Germany,Michael Keusch,0,0,0,0,4,3
146195,Vorzimmer zur Hölle III - Plötzlich Boss,2013,Comedy,89,Germany,Michael Keusch,0,0,0,0,4,3
146225,Kissing Candice,2017,Drama,102,Ireland,Aoife McArdle,0,0,0,0,6,5
146227,I Kill Giants,2017,Drama,104,Great Britain,Anders Walter,0,0,0,0,5,21
146247,Rock My Heart,2017,Drama,105,Germany,Hanno Olderdissen,0,0,0,0,5,3
146249,L'oeil du malin,1962,Drama,80,France,Claude Chabrol,0,0,0,0,7,13
146361,Fluss des Lebens: Geboren am Ganges,2017,Drama,90,Germany,Michael Karen,0,0,0,0,4,6
146375,La enfermedad del domingo,2018,Drama,90,Spain,Ramón Salazar,0,0,0,0,6,10
146397,Lilly Schönauer: Verliebt in einen Unbekannten,2010,Romantic,90,Germany,Holger Barthel,0,0,0,0,1,3
146429,Katie Fforde: Vergissmeinnicht,2015,Romantic,88,Germany,John Delbridge,0,0,0,0,2,3
146719,Braguino,2017,Documentary,49,France,Clément Cogitore,0,0,0,0,7,6
146774,Maus,2017,Drama,90,Spain,Yayo Herrero,0,0,0,0,6,18
146780,Gun-ham-do,2017,Action,132,South Korea,Seung-wan Ryoo,0,0,0,0,7,8
146812,Terminus,2015,Sci-Fi,94,Australia,Marc Furmie,0,0,0,0,4,6
146827,Ha-roo,2017,Drama,90,South Korea,Sun-ho Cho,0,0,0,0,6,4
146829,Anna and the Apocalypse,2017,Comedy,107,Great Britain,John McPhail,0,0,0,0,6,4
146896,Black Hollow Cage,2017,Drama,105,Spain,Sadrac González-Perellón,0,0,0,0,5,4
146898,Dhogs,2017,Comedy,85,Spain,Andrés Goteira,0,0,0,0,5,6
146920,Errementari,2017,Fantasy,98,Spain,Paul Urkijo Alijo,0,0,0,0,6,46
147043,Die Vampirschwestern 2 - Fledermäuse im Bauch,2014,Adventure,89,Germany,Wolfgang Groos,0,0,0,0,2,5
147045,Die Vampirschwestern 3 - Reise nach Transsilvanien,2016,Adventure,95,Germany,Tim Trachte,0,0,0,0,1,5
147051,A Special Lady,2017,Action,91,South Korea,Lee An-kyu,0,0,0,0,5,3
147085,Der Student von Prag,1926,Drama,110,Germany,Henrik Galeen,0,0,0,0,7,5
147289,L'heure de la sortie ,2018,Thriller,94,France,Sébastien Marnier,0,0,0,0,6,57
147307,French dressing,1963,Comedy,86,Great Britain,Ken Russell,0,0,0,0,6,5
147434,Loosideu deurim,2017,Thriller,101,South Korea,Kim Joon-Sung,0,0,0,0,5,8
147566,Postcards from London,2017,Comedy,90,Great Britain,Steve McLean,0,0,0,0,8,3
147584,Gitarrmongot,2004,Drama,89,Sweden,Ruben Östlund,0,0,0,0,5,3
147711,Three Seconds,2019,Drama,113,Great Britain,Andrea Di Stefano,0,0,0,0,6,72
147735,Ferrari: Race to Immortality,2017,Documentary,91,Great Britain,Daryl Goodrich,0,0,0,0,5,7
147941,Red de Libertad,2017,Drama,90,Spain,Pablo Moreno,0,0,0,0,3,4
147950,Dieses bescheuerte Herz,2017,Drama,104,Germany,Marc Rothemund,0,0,0,0,6,36
148245,Microhabitat,2017,Drama,102,South Korea,Gowoon Jeon,0,0,0,0,7,9
148408,El aviso,2018,Thriller,92,Spain,Daniel Calparsoro,0,0,0,0,6,28
148412,El cuaderno de Sara,2018,Thriller,115,Spain,Norberto Lopez Amado,0,0,0,0,6,6
148414,Quién te cantará,2018,Drama,124,Spain,Carlos Vermut,0,0,0,0,6,16
148460,Campeones,2018,Comedy,100,Spain,Javier Fesser,0,0,0,0,6,53
148462,La noche de 12 años,2018,Drama,123,Spain,Álvaro Brechner,0,0,0,0,7,77
148464,El reino,2018,Thriller,122,Spain,Rodrigo Sorogoyen,0,0,0,0,6,82
148472,En guerre,2018,Drama,105,France,Stéphane Brizé,0,0,0,0,6,81
148476,Amanda,2018,Drama,107,France,Mikhaël Hers,0,0,0,0,6,23
148549,The White Crow,2018,Biography,122,Great Britain,Ralph Fiennes,0,0,0,0,5,43
148579,Peterloo,2018,Drama,154,Great Britain,Mike Leigh,0,0,0,0,7,70
148695,Close,2019,Thriller,94,Great Britain,Vicky Jewson,0,0,0,0,4,25
148697,Dans la brume,2018,Drama,89,France,Daniel Roby,0,0,0,0,6,5
148699,Au bout des doigts,2018,Drama,105,France,Ludovic Bernard,0,0,0,0,6,48
148736,L'Empereur de Paris,2018,Adventure,120,France,Jean-François Richet,0,0,0,0,5,6
148813,Yuli,2018,Biography,109,Spain,Iciar Bollain,0,0,0,0,5,3
148884,Le dernier vide-grenier de Claire Darling,2019,Drama,94,France,Julie Bertuccelli,0,0,0,0,5,6
148976,En attendant les barbares,2017,Sperimental,76,France,Eugène Green,0,0,0,0,4,4
148996,Venus,2006,Drama,95,Great Britain,Roger Michell,0,0,0,0,6,3
149022,Marie-Octobre,1959,Drama,90,France,Julien Duvivier,0,0,0,0,8,3
149026,Avicii: True Stories,2017,Documentary,120,Great Britain,Levan Tsikurishvili,0,0,0,0,6,4
149076,Beside Bowie: The Mick Ronson Story,2017,Documentary,102,Great Britain,Jon Brewer,0,0,0,0,7,3
149095,Les aventures de Spirou et Fantasio,2018,Adventure,89,France,Alexandre Coffre,0,0,0,0,2,3
149293,Johnny English 3,2018,Comedy,88,Great Britain,David Kerr,0,0,0,0,5,54
150071,Les confins du monde,2018,Drama,103,France,Guillaume Nicloux,0,0,0,0,6,7
150171,Ophelia,2018,Drama,110,Great Britain,Claire McCarthy,0,0,0,0,5,15
150237,Golden Years,2016,Comedy,96,Great Britain,John Miller,0,0,0,0,5,11
150297,Rise of the Footsoldier 3,2017,Action,99,Great Britain,Zackary Adler,0,0,0,0,7,3
150405,Budapest,2018,Comedy,102,France,Xavier Gens,0,0,0,0,3,7
150493,Accident Man,2018,Action,105,Great Britain,Jesse V. Johnson,0,0,0,0,5,11
150499,El fotógrafo de Mauthausen,2018,Thriller,110,Spain,Mar Targarona,0,0,0,0,6,19
150519,Frères Ennemis,2018,Drama,111,France,David Oelhoffen,0,0,0,0,6,43
150547,True Love Ways,2015,Horror,95,Germany,Mathieu Seiler,0,0,0,0,7,5
150803,Pink Floyd: Behind the Wall,2011,Documentary,80,Great Britain,Sonia Anderson,0,0,0,0,5,19
150821,Doctor Who: The Return of Doctor Mysterio,2016,Sci-Fi,61,Great Britain,Edward Bazalgette,0,0,0,0,6,5
150939,In den Gängen,2018,Drama,125,Germany,Thomas Stuber,0,0,0,0,6,37
150945,Das schweigende Klassenzimmer,2018,Drama,111,Germany,Lars Kraume,0,0,0,0,7,8
151073,Knights of the Damned,2017,Action,84,Great Britain,Simon Wells,0,0,0,0,3,10
151091,Beoning,2018,Drama,148,South Korea,Chang-dong Lee,0,0,0,0,7,135
151169,Animales heridos,2006,Drama,94,Spain,Ventura Pons,0,0,0,0,4,7
151177,Dresden Mord - Nachtgestalten,2016,Thriller,90,Germany,Hannu Salonen,0,0,0,0,3,3
151195,Taxi 5,2018,Action,95,France,Franck Gastambide,0,0,0,0,5,10
151197,Mes provinciales,2018,Drama,137,France,Jean-Paul Civeyrac,0,0,0,0,5,4
151383,David Bowie: The Last Five Years,2017,Documentary,90,Great Britain,Francis Whately,0,0,0,0,6,3
151815,Lies We Tell,2017,Thriller,109,Great Britain,Mitu Misra,0,0,0,0,4,5
151843,Les filles du soleil,2018,Drama,120,France,Eva Husson,0,0,0,0,3,4
151861,Ladies in Black,2018,Comedy,109,Australia,Bruce Beresford,0,0,0,0,6,32
152009,Les Traducteurs,2020,Thriller,105,France,Régis Roinsard,0,0,0,0,5,31
152047,Yeom-lyeok,2018,Action,101,South Korea,Sang-ho Yeon,0,0,0,0,5,5
152091,Au poste,2018,Drama,73,France,Quentin Dupieux,0,0,0,0,6,11
152135,Steig. Nicht. Aus!,2018,Thriller,109,Germany,Christian Alvart,0,0,0,0,5,13
152183,Fünf Freunde und das Tal der Dinosaurier,2018,Adventure,100,Germany,Mike Marzuk,0,0,0,0,4,5
154549,Grass,2018,Drama,66,South Korea,Sang-soo Hong,0,0,0,0,7,6
154551,Sal-a-nam-eun a-i,2018,Drama,124,South Korea,Dong-seok Shin,0,0,0,0,6,3
154557,Der Abgrund - Eine Stadt stürzt ein,2008,Action,90,Germany,Sebastian Vigg,0,0,0,0,3,6
154567,Den blomstertid nu kommer,2018,Thriller,129,Sweden,Crazy Pictures,0,0,0,0,5,33
154579,Un homme pressé,2018,Drama,100,France,Hervé Mimran,0,0,0,0,6,50
154583,Bécassine,2018,Comedy,91,France,Bruno Podalydès,0,0,0,0,7,3
154623,Bajo la piel de lobo,2017,Drama,110,Spain,Samu Fuentes,0,0,0,0,6,17
154627,Katie Fforde - Das Meer in dir,2014,Romantic,90,Germany,Sebastian Grobler,0,0,0,0,3,3
154629,Michael Jackson's Last Days: What Really Happened,2009,Documentary,46,Great Britain,Annie Kossoff,0,0,0,0,6,3
154665,Las leyes de la termodinámica,2018,Comedy,100,Spain,Mateo Gil,0,0,0,0,5,5
154707,Leanders letzte Reise,2017,Drama,107,Germany,Nick Baker-Monteys,0,0,0,0,6,12
154739,La tribu,2018,Comedy,90,Spain,Fernando Colomo,0,0,0,0,5,4
154751,La cama,2018,Drama,94,Spain,Mónica Lairana,0,0,0,0,6,3
154861,Mrs Lowry & Son,2019,Comedy,91,Great Britain,Adrian Noble,0,0,0,0,6,18
154893,El árbol de la sangre,2018,Drama,134,Spain,Julio Medem,0,0,0,0,6,14
154903,MILF,2018,Comedy,96,France,Axelle Laffont,0,0,0,0,4,4
154917,Mademoiselle de Joncquières,2018,Drama,109,France,Emmanuel Mouret,0,0,0,0,5,14
155131,L'empire de la perfection,2018,Documentary,91,France,Julien Faraut,0,0,0,0,7,6
155191,Cuando los ángeles duermen,2018,Drama,91,Spain,Gonzalo Bendala,0,0,0,0,6,15
155251,Solo,2018,Drama,91,Spain,Hugo Stuven Casasnovas,0,0,0,0,3,7
